      energy       fd occ          dos 
 8.98567e+01  1.10043e-09  1.28208e+00
 8.98680e+01  1.09706e-09  1.28170e+00
 9.01600e+01  1.01326e-09  1.27044e+00
 9.02513e+01  9.88402e-10  1.26630e+00
 9.06674e+01  8.82586e-10  1.24204e+00
 9.07854e+01  8.54684e-10  1.23276e+00
 9.08660e+01  8.36163e-10  1.22544e+00
 9.12209e+01  7.59172e-10  1.14884e+00
 9.13984e+01  7.23380e-10  1.15188e+00
 9.14668e+01  7.10040e-10  1.15301e+00
 9.17142e+01  6.63817e-10  1.15698e+00
 9.19112e+01  6.29167e-10  1.15997e+00
 9.22662e+01  5.71227e-10  1.16499e+00
 9.26368e+01  5.16431e-10  1.16975e+00
 9.26429e+01  5.15575e-10  1.16982e+00
 9.29565e+01  4.73413e-10  1.17346e+00
 9.30657e+01  4.59552e-10  1.17464e+00
 9.35717e+01  4.00437e-10  1.17961e+00
 9.38651e+01  3.69709e-10  1.18210e+00
 9.38753e+01  3.68687e-10  1.18218e+00
 9.40017e+01  3.56217e-10  1.18316e+00
 9.45004e+01  3.11012e-10  1.18652e+00
 9.46645e+01  2.97431e-10  1.18744e+00
 9.50470e+01  2.68034e-10  1.18927e+00
 9.51137e+01  2.63211e-10  1.18954e+00
 9.54292e+01  2.41557e-10  1.19062e+00
 9.54639e+01  2.39283e-10  1.19072e+00
 9.60922e+01  2.01681e-10  1.19186e+00
 9.62634e+01  1.92503e-10  1.19194e+00
 9.63521e+01  1.87910e-10  1.19195e+00
 9.63579e+01  1.87613e-10  1.19195e+00
 9.70628e+01  1.54869e-10  1.19110e+00
 9.71375e+01  1.51753e-10  1.19091e+00
 9.72867e+01  1.45716e-10  1.19048e+00
 9.75905e+01  1.34152e-10  1.18937e+00
 9.78622e+01  1.24592e-10  1.18811e+00
 9.81827e+01  1.14186e-10  1.18629e+00
 9.82154e+01  1.13175e-10  1.18608e+00
 9.86616e+01  1.00234e-10  1.18287e+00
 9.87528e+01  9.77778e-11  1.18212e+00
 9.88290e+01  9.57728e-11  1.21185e+00
 9.91442e+01  8.79007e-11  1.24717e+00
 9.92280e+01  8.59187e-11  1.25324e+00
 9.94611e+01  8.06384e-11  1.26718e+00
 9.98457e+01  7.26260e-11  1.28431e+00
 1.00067e+02  6.83736e-11  1.29200e+00
 1.00073e+02  6.82708e-11  1.29217e+00
 1.00260e+02  6.48736e-11  1.29770e+00
 1.00273e+02  6.46491e-11  1.29805e+00
 1.00938e+02  5.39442e-11  1.31180e+00
 1.01002e+02  5.30247e-11  1.31268e+00
 1.01060e+02  5.21908e-11  1.31342e+00
 1.01306e+02  4.88129e-11  1.31582e+00
 1.01318e+02  4.86449e-11  1.31591e+00
 1.01859e+02  4.19875e-11  1.31045e+00
 1.01930e+02  4.11833e-11  1.31152e+00
 1.02031e+02  4.00679e-11  1.31297e+00
 1.02364e+02  3.66026e-11  1.31712e+00
 1.02544e+02  3.48482e-11  1.31899e+00
 1.02859e+02  3.19863e-11  1.32164e+00
 1.03124e+02  2.97611e-11  1.32328e+00
 1.03409e+02  2.75414e-11  1.32446e+00
 1.03783e+02  2.48786e-11  1.32509e+00
 1.03788e+02  2.48432e-11  1.32509e+00
 1.04217e+02  2.21055e-11  1.32452e+00
 1.04454e+02  2.07234e-11  1.32361e+00
 1.04717e+02  1.92952e-11  1.32210e+00
 1.05021e+02  1.77612e-11  1.31967e+00
 1.05310e+02  1.64192e-11  1.31665e+00
 1.05499e+02  1.55932e-11  1.31427e+00
 1.05645e+02  1.49863e-11  1.31222e+00
 1.06260e+02  1.26800e-11  1.30122e+00
 1.06403e+02  1.21956e-11  1.29805e+00
 1.06438e+02  1.20777e-11  1.29722e+00
 1.06545e+02  1.17330e-11  1.31055e+00
 1.06574e+02  1.16395e-11  1.31187e+00
 1.07379e+02  9.35033e-12  1.31483e+00
 1.07495e+02  9.05850e-12  1.31263e+00
 1.07498e+02  9.05241e-12  1.31257e+00
 1.07503e+02  9.04022e-12  1.31247e+00
 1.07590e+02  8.82845e-12  1.31040e+00
 1.08320e+02  7.23885e-12  1.26937e+00
 1.08432e+02  7.02137e-12  1.23740e+00
 1.08588e+02  6.72835e-12  1.24045e+00
 1.08635e+02  6.64292e-12  1.24133e+00
 1.08736e+02  6.46264e-12  1.24318e+00
 1.09260e+02  5.60418e-12  1.25168e+00
 1.09681e+02  4.99843e-12  1.25736e+00
 1.09681e+02  4.99759e-12  1.25736e+00
 1.09975e+02  4.61377e-12  1.26077e+00
 1.10201e+02  4.33865e-12  1.26310e+00
 1.10535e+02  3.96173e-12  1.26608e+00
 1.10726e+02  3.76104e-12  1.31674e+00
 1.10774e+02  3.71204e-12  1.32292e+00
 1.11141e+02  3.35890e-12  1.35759e+00
 1.11213e+02  3.29384e-12  1.36296e+00
 1.11771e+02  2.82998e-12  1.39698e+00
 1.11867e+02  2.75718e-12  1.40186e+00
 1.12082e+02  2.60039e-12  1.41207e+00
 1.12084e+02  2.59881e-12  1.41217e+00
 1.12452e+02  2.35152e-12  1.42757e+00
 1.12816e+02  2.12940e-12  1.44080e+00
 1.12960e+02  2.04794e-12  1.44552e+00
 1.13023e+02  2.01318e-12  1.44751e+00
 1.13634e+02  1.70477e-12  1.46453e+00
 1.13690e+02  1.67878e-12  1.46590e+00
 1.13862e+02  1.60226e-12  1.46989e+00
 1.13963e+02  1.55856e-12  1.47212e+00
 1.14052e+02  1.52114e-12  1.47400e+00
 1.14904e+02  1.20661e-12  1.48838e+00
 1.14907e+02  1.20561e-12  1.48842e+00
 1.14928e+02  1.19851e-12  1.48870e+00
 1.15145e+02  1.12985e-12  1.49133e+00
 1.15183e+02  1.11829e-12  1.49175e+00
 1.15844e+02  1.00000e-12  1.49713e+00
 1.15952e+02  1.00000e-12  1.49766e+00
 1.16167e+02  1.00000e-12  1.49842e+00
 1.16238e+02  1.00000e-12  1.49858e+00
 1.16733e+02  1.00000e-12  1.49846e+00
 1.16785e+02  1.00000e-12  1.49832e+00
 1.16997e+02  1.00000e-12  1.49746e+00
