        eigs         occs          dos      l_degen     k_int_wt 
 3.82197e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 3.84126e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 3.84484e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 3.85863e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 3.86138e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 3.91638e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.96000e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.99541e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 4.02253e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 4.04096e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 4.04446e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 4.04964e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 4.08414e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 4.13179e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 4.17125e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 4.20250e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 4.22172e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 4.22533e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 4.23909e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 4.24183e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 4.30602e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 4.34951e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 4.38484e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 4.41190e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 4.43030e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 4.43378e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 4.43897e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 4.48272e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 4.53021e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 4.56958e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 4.60077e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 4.61992e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 4.62355e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 4.63729e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 4.64002e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 4.71337e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 4.75674e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 4.79200e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 4.81901e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 4.83738e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 4.84084e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 4.84603e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 4.89899e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 4.94635e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 4.98563e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 5.01676e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
