     r (a_0)         v_en         v_ha         v_xc
 5.62464e-03 -7.11157e+02  5.52321e+00 -2.50790e+00
 5.67309e-03 -7.05083e+02  5.52319e+00 -2.50760e+00
 5.72197e-03 -6.99060e+02  5.52318e+00 -2.50730e+00
 5.77126e-03 -6.93090e+02  5.52316e+00 -2.50699e+00
 5.82098e-03 -6.87170e+02  5.52314e+00 -2.50669e+00
 5.87112e-03 -6.81301e+02  5.52312e+00 -2.50638e+00
 5.92170e-03 -6.75481e+02  5.52310e+00 -2.50606e+00
 5.97272e-03 -6.69712e+02  5.52308e+00 -2.50575e+00
 6.02417e-03 -6.63992e+02  5.52306e+00 -2.50543e+00
 6.07607e-03 -6.58321e+02  5.52304e+00 -2.50511e+00
 6.12841e-03 -6.52698e+02  5.52302e+00 -2.50478e+00
 6.18121e-03 -6.47123e+02  5.52300e+00 -2.50445e+00
 6.23445e-03 -6.41596e+02  5.52298e+00 -2.50412e+00
 6.28816e-03 -6.36116e+02  5.52296e+00 -2.50379e+00
 6.34233e-03 -6.30683e+02  5.52293e+00 -2.50345e+00
 6.39697e-03 -6.25296e+02  5.52291e+00 -2.50311e+00
 6.45208e-03 -6.19955e+02  5.52289e+00 -2.50277e+00
 6.50766e-03 -6.14660e+02  5.52287e+00 -2.50242e+00
 6.56373e-03 -6.09410e+02  5.52284e+00 -2.50208e+00
 6.62027e-03 -6.04205e+02  5.52282e+00 -2.50172e+00
 6.67730e-03 -5.99044e+02  5.52279e+00 -2.50137e+00
 6.73483e-03 -5.93928e+02  5.52277e+00 -2.50101e+00
 6.79284e-03 -5.88855e+02  5.52274e+00 -2.50065e+00
 6.85136e-03 -5.83825e+02  5.52272e+00 -2.50028e+00
 6.91039e-03 -5.78839e+02  5.52269e+00 -2.49991e+00
 6.96992e-03 -5.73895e+02  5.52267e+00 -2.49954e+00
 7.02996e-03 -5.68993e+02  5.52264e+00 -2.49917e+00
 7.09052e-03 -5.64133e+02  5.52261e+00 -2.49879e+00
 7.15161e-03 -5.59315e+02  5.52258e+00 -2.49840e+00
 7.21322e-03 -5.54538e+02  5.52255e+00 -2.49802e+00
 7.27536e-03 -5.49801e+02  5.52253e+00 -2.49763e+00
 7.33803e-03 -5.45105e+02  5.52250e+00 -2.49724e+00
 7.40125e-03 -5.40450e+02  5.52247e+00 -2.49684e+00
 7.46501e-03 -5.35833e+02  5.52244e+00 -2.49644e+00
 7.52932e-03 -5.31257e+02  5.52241e+00 -2.49604e+00
 7.59418e-03 -5.26719e+02  5.52237e+00 -2.49563e+00
 7.65960e-03 -5.22220e+02  5.52234e+00 -2.49522e+00
 7.72559e-03 -5.17760e+02  5.52231e+00 -2.49481e+00
 7.79214e-03 -5.13338e+02  5.52228e+00 -2.49439e+00
 7.85927e-03 -5.08953e+02  5.52224e+00 -2.49397e+00
 7.92697e-03 -5.04606e+02  5.52221e+00 -2.49354e+00
 7.99526e-03 -5.00296e+02  5.52217e+00 -2.49311e+00
 8.06414e-03 -4.96023e+02  5.52214e+00 -2.49268e+00
 8.13361e-03 -4.91787e+02  5.52210e+00 -2.49224e+00
 8.20368e-03 -4.87586e+02  5.52207e+00 -2.49180e+00
 8.27435e-03 -4.83422e+02  5.52203e+00 -2.49136e+00
 8.34563e-03 -4.79293e+02  5.52199e+00 -2.49091e+00
 8.41753e-03 -4.75199e+02  5.52195e+00 -2.49046e+00
 8.49004e-03 -4.71140e+02  5.52191e+00 -2.49000e+00
 8.56318e-03 -4.67116e+02  5.52187e+00 -2.48954e+00
 8.63695e-03 -4.63126e+02  5.52183e+00 -2.48908e+00
 8.71136e-03 -4.59171e+02  5.52179e+00 -2.48861e+00
 8.78641e-03 -4.55249e+02  5.52175e+00 -2.48813e+00
 8.86210e-03 -4.51360e+02  5.52171e+00 -2.48766e+00
 8.93844e-03 -4.47505e+02  5.52167e+00 -2.48718e+00
 9.01545e-03 -4.43683e+02  5.52162e+00 -2.48669e+00
 9.09311e-03 -4.39893e+02  5.52158e+00 -2.48620e+00
 9.17145e-03 -4.36136e+02  5.52153e+00 -2.48571e+00
 9.25046e-03 -4.32411e+02  5.52149e+00 -2.48521e+00
 9.33015e-03 -4.28718e+02  5.52144e+00 -2.48471e+00
 9.41052e-03 -4.25056e+02  5.52139e+00 -2.48420e+00
 9.49159e-03 -4.21426e+02  5.52134e+00 -2.48369e+00
 9.57336e-03 -4.17826e+02  5.52129e+00 -2.48317e+00
 9.65583e-03 -4.14257e+02  5.52124e+00 -2.48265e+00
 9.73902e-03 -4.10719e+02  5.52119e+00 -2.48213e+00
 9.82291e-03 -4.07211e+02  5.52114e+00 -2.48160e+00
 9.90754e-03 -4.03733e+02  5.52109e+00 -2.48107e+00
 9.99289e-03 -4.00285e+02  5.52104e+00 -2.48053e+00
 1.00790e-02 -3.96866e+02  5.52098e+00 -2.47998e+00
 1.01658e-02 -3.93476e+02  5.52093e+00 -2.47944e+00
 1.02534e-02 -3.90115e+02  5.52087e+00 -2.47888e+00
 1.03417e-02 -3.86783e+02  5.52081e+00 -2.47833e+00
 1.04308e-02 -3.83480e+02  5.52075e+00 -2.47776e+00
 1.05207e-02 -3.80204e+02  5.52069e+00 -2.47720e+00
 1.06113e-02 -3.76957e+02  5.52063e+00 -2.47662e+00
 1.07027e-02 -3.73737e+02  5.52057e+00 -2.47605e+00
 1.07949e-02 -3.70545e+02  5.52051e+00 -2.47547e+00
 1.08879e-02 -3.67380e+02  5.52045e+00 -2.47488e+00
 1.09817e-02 -3.64242e+02  5.52038e+00 -2.47429e+00
 1.10763e-02 -3.61131e+02  5.52032e+00 -2.47369e+00
 1.11717e-02 -3.58047e+02  5.52025e+00 -2.47309e+00
 1.12680e-02 -3.54989e+02  5.52018e+00 -2.47248e+00
 1.13650e-02 -3.51957e+02  5.52012e+00 -2.47187e+00
 1.14629e-02 -3.48951e+02  5.52005e+00 -2.47125e+00
 1.15617e-02 -3.45970e+02  5.51998e+00 -2.47063e+00
 1.16613e-02 -3.43015e+02  5.51990e+00 -2.47000e+00
 1.17618e-02 -3.40085e+02  5.51983e+00 -2.46936e+00
 1.18631e-02 -3.37181e+02  5.51975e+00 -2.46872e+00
 1.19653e-02 -3.34301e+02  5.51968e+00 -2.46808e+00
 1.20684e-02 -3.31445e+02  5.51960e+00 -2.46743e+00
 1.21723e-02 -3.28614e+02  5.51952e+00 -2.46677e+00
 1.22772e-02 -3.25808e+02  5.51944e+00 -2.46611e+00
 1.23829e-02 -3.23025e+02  5.51936e+00 -2.46545e+00
 1.24896e-02 -3.20266e+02  5.51928e+00 -2.46477e+00
 1.25972e-02 -3.17530e+02  5.51920e+00 -2.46409e+00
 1.27057e-02 -3.14818e+02  5.51911e+00 -2.46341e+00
 1.28152e-02 -3.12129e+02  5.51903e+00 -2.46272e+00
 1.29256e-02 -3.09463e+02  5.51894e+00 -2.46202e+00
 1.30369e-02 -3.06820e+02  5.51885e+00 -2.46132e+00
 1.31493e-02 -3.04200e+02  5.51876e+00 -2.46062e+00
 1.32625e-02 -3.01601e+02  5.51866e+00 -2.45990e+00
 1.33768e-02 -2.99025e+02  5.51857e+00 -2.45918e+00
 1.34920e-02 -2.96471e+02  5.51847e+00 -2.45846e+00
 1.36083e-02 -2.93939e+02  5.51838e+00 -2.45772e+00
 1.37255e-02 -2.91429e+02  5.51828e+00 -2.45699e+00
 1.38437e-02 -2.88939e+02  5.51818e+00 -2.45624e+00
 1.39630e-02 -2.86472e+02  5.51808e+00 -2.45549e+00
 1.40833e-02 -2.84025e+02  5.51797e+00 -2.45473e+00
 1.42046e-02 -2.81599e+02  5.51787e+00 -2.45397e+00
 1.43270e-02 -2.79194e+02  5.51776e+00 -2.45320e+00
 1.44504e-02 -2.76809e+02  5.51765e+00 -2.45242e+00
 1.45749e-02 -2.74445e+02  5.51754e+00 -2.45164e+00
 1.47004e-02 -2.72101e+02  5.51743e+00 -2.45085e+00
 1.48271e-02 -2.69777e+02  5.51731e+00 -2.45005e+00
 1.49548e-02 -2.67472e+02  5.51720e+00 -2.44925e+00
 1.50836e-02 -2.65188e+02  5.51708e+00 -2.44844e+00
 1.52136e-02 -2.62923e+02  5.51696e+00 -2.44763e+00
 1.53446e-02 -2.60677e+02  5.51684e+00 -2.44680e+00
 1.54768e-02 -2.58451e+02  5.51671e+00 -2.44597e+00
 1.56102e-02 -2.56243e+02  5.51659e+00 -2.44513e+00
 1.57446e-02 -2.54055e+02  5.51646e+00 -2.44429e+00
 1.58803e-02 -2.51885e+02  5.51633e+00 -2.44344e+00
 1.60171e-02 -2.49733e+02  5.51619e+00 -2.44258e+00
 1.61551e-02 -2.47600e+02  5.51606e+00 -2.44172e+00
 1.62942e-02 -2.45485e+02  5.51592e+00 -2.44084e+00
 1.64346e-02 -2.43389e+02  5.51578e+00 -2.43996e+00
 1.65762e-02 -2.41310e+02  5.51564e+00 -2.43908e+00
 1.67190e-02 -2.39249e+02  5.51550e+00 -2.43818e+00
 1.68630e-02 -2.37205e+02  5.51535e+00 -2.43728e+00
 1.70083e-02 -2.35179e+02  5.51520e+00 -2.43637e+00
 1.71548e-02 -2.33171e+02  5.51505e+00 -2.43545e+00
 1.73026e-02 -2.31179e+02  5.51490e+00 -2.43453e+00
 1.74517e-02 -2.29205e+02  5.51474e+00 -2.43359e+00
 1.76020e-02 -2.27247e+02  5.51458e+00 -2.43265e+00
 1.77536e-02 -2.25306e+02  5.51442e+00 -2.43170e+00
 1.79066e-02 -2.23382e+02  5.51426e+00 -2.43075e+00
 1.80608e-02 -2.21474e+02  5.51409e+00 -2.42978e+00
 1.82164e-02 -2.19582e+02  5.51392e+00 -2.42881e+00
 1.83734e-02 -2.17706e+02  5.51375e+00 -2.42783e+00
 1.85316e-02 -2.15847e+02  5.51358e+00 -2.42684e+00
 1.86913e-02 -2.14003e+02  5.51340e+00 -2.42585e+00
 1.88523e-02 -2.12176e+02  5.51322e+00 -2.42484e+00
 1.90147e-02 -2.10363e+02  5.51304e+00 -2.42383e+00
 1.91785e-02 -2.08567e+02  5.51285e+00 -2.42281e+00
 1.93437e-02 -2.06785e+02  5.51266e+00 -2.42178e+00
 1.95104e-02 -2.05019e+02  5.51247e+00 -2.42074e+00
 1.96785e-02 -2.03268e+02  5.51227e+00 -2.41969e+00
 1.98480e-02 -2.01532e+02  5.51207e+00 -2.41864e+00
 2.00190e-02 -1.99810e+02  5.51187e+00 -2.41757e+00
 2.01914e-02 -1.98104e+02  5.51167e+00 -2.41650e+00
 2.03654e-02 -1.96412e+02  5.51146e+00 -2.41542e+00
 2.05408e-02 -1.94734e+02  5.51125e+00 -2.41433e+00
 2.07178e-02 -1.93071e+02  5.51103e+00 -2.41323e+00
 2.08963e-02 -1.91422e+02  5.51081e+00 -2.41212e+00
 2.10763e-02 -1.89787e+02  5.51059e+00 -2.41100e+00
 2.12578e-02 -1.88166e+02  5.51036e+00 -2.40988e+00
 2.14410e-02 -1.86559e+02  5.51013e+00 -2.40874e+00
 2.16257e-02 -1.84965e+02  5.50990e+00 -2.40759e+00
 2.18120e-02 -1.83385e+02  5.50966e+00 -2.40644e+00
 2.19999e-02 -1.81819e+02  5.50942e+00 -2.40527e+00
 2.21894e-02 -1.80266e+02  5.50918e+00 -2.40410e+00
 2.23806e-02 -1.78727e+02  5.50893e+00 -2.40292e+00
 2.25734e-02 -1.77200e+02  5.50867e+00 -2.40172e+00
 2.27678e-02 -1.75686e+02  5.50842e+00 -2.40052e+00
 2.29640e-02 -1.74186e+02  5.50816e+00 -2.39931e+00
 2.31618e-02 -1.72698e+02  5.50789e+00 -2.39809e+00
 2.33613e-02 -1.71223e+02  5.50762e+00 -2.39685e+00
 2.35626e-02 -1.69761e+02  5.50735e+00 -2.39561e+00
 2.37656e-02 -1.68311e+02  5.50707e+00 -2.39436e+00
 2.39703e-02 -1.66873e+02  5.50679e+00 -2.39310e+00
 2.41768e-02 -1.65448e+02  5.50650e+00 -2.39182e+00
 2.43851e-02 -1.64035e+02  5.50621e+00 -2.39054e+00
 2.45951e-02 -1.62634e+02  5.50591e+00 -2.38925e+00
 2.48070e-02 -1.61245e+02  5.50561e+00 -2.38794e+00
 2.50207e-02 -1.59867e+02  5.50530e+00 -2.38663e+00
 2.52363e-02 -1.58502e+02  5.50499e+00 -2.38530e+00
 2.54537e-02 -1.57148e+02  5.50468e+00 -2.38397e+00
 2.56730e-02 -1.55806e+02  5.50436e+00 -2.38262e+00
 2.58941e-02 -1.54475e+02  5.50403e+00 -2.38126e+00
 2.61172e-02 -1.53156e+02  5.50370e+00 -2.37989e+00
 2.63422e-02 -1.51848e+02  5.50336e+00 -2.37851e+00
 2.65691e-02 -1.50551e+02  5.50302e+00 -2.37712e+00
 2.67980e-02 -1.49265e+02  5.50267e+00 -2.37572e+00
 2.70289e-02 -1.47990e+02  5.50232e+00 -2.37431e+00
 2.72617e-02 -1.46726e+02  5.50196e+00 -2.37288e+00
 2.74966e-02 -1.45473e+02  5.50160e+00 -2.37145e+00
 2.77335e-02 -1.44230e+02  5.50123e+00 -2.37000e+00
 2.79724e-02 -1.42998e+02  5.50085e+00 -2.36854e+00
 2.82133e-02 -1.41777e+02  5.50047e+00 -2.36707e+00
 2.84564e-02 -1.40566e+02  5.50008e+00 -2.36559e+00
 2.87015e-02 -1.39365e+02  5.49969e+00 -2.36409e+00
 2.89488e-02 -1.38175e+02  5.49929e+00 -2.36258e+00
 2.91982e-02 -1.36995e+02  5.49888e+00 -2.36107e+00
 2.94497e-02 -1.35825e+02  5.49847e+00 -2.35954e+00
 2.97034e-02 -1.34665e+02  5.49805e+00 -2.35799e+00
 2.99593e-02 -1.33514e+02  5.49763e+00 -2.35644e+00
 3.02174e-02 -1.32374e+02  5.49719e+00 -2.35487e+00
 3.04777e-02 -1.31243e+02  5.49676e+00 -2.35329e+00
 3.07403e-02 -1.30122e+02  5.49631e+00 -2.35170e+00
 3.10051e-02 -1.29011e+02  5.49586e+00 -2.35009e+00
 3.12722e-02 -1.27909e+02  5.49540e+00 -2.34847e+00
 3.15416e-02 -1.26817e+02  5.49493e+00 -2.34684e+00
 3.18133e-02 -1.25733e+02  5.49445e+00 -2.34520e+00
 3.20874e-02 -1.24660e+02  5.49397e+00 -2.34354e+00
 3.23638e-02 -1.23595e+02  5.49348e+00 -2.34187e+00
 3.26426e-02 -1.22539e+02  5.49299e+00 -2.34019e+00
 3.29238e-02 -1.21493e+02  5.49248e+00 -2.33849e+00
 3.32075e-02 -1.20455e+02  5.49197e+00 -2.33678e+00
 3.34935e-02 -1.19426e+02  5.49145e+00 -2.33506e+00
 3.37821e-02 -1.18406e+02  5.49092e+00 -2.33332e+00
 3.40731e-02 -1.17395e+02  5.49038e+00 -2.33157e+00
 3.43666e-02 -1.16392e+02  5.48984e+00 -2.32981e+00
 3.46627e-02 -1.15398e+02  5.48928e+00 -2.32803e+00
 3.49613e-02 -1.14412e+02  5.48872e+00 -2.32624e+00
 3.52625e-02 -1.13435e+02  5.48815e+00 -2.32443e+00
 3.55663e-02 -1.12466e+02  5.48757e+00 -2.32261e+00
 3.58727e-02 -1.11506e+02  5.48698e+00 -2.32078e+00
 3.61817e-02 -1.10553e+02  5.48639e+00 -2.31893e+00
 3.64934e-02 -1.09609e+02  5.48578e+00 -2.31707e+00
 3.68078e-02 -1.08673e+02  5.48516e+00 -2.31519e+00
 3.71249e-02 -1.07745e+02  5.48454e+00 -2.31330e+00
 3.74447e-02 -1.06824e+02  5.48390e+00 -2.31139e+00
 3.77673e-02 -1.05912e+02  5.48326e+00 -2.30947e+00
 3.80926e-02 -1.05007e+02  5.48260e+00 -2.30753e+00
 3.84208e-02 -1.04110e+02  5.48194e+00 -2.30558e+00
 3.87518e-02 -1.03221e+02  5.48126e+00 -2.30361e+00
 3.90856e-02 -1.02340e+02  5.48058e+00 -2.30163e+00
 3.94223e-02 -1.01465e+02  5.47988e+00 -2.29963e+00
 3.97619e-02 -1.00599e+02  5.47918e+00 -2.29762e+00
 4.01045e-02 -9.97395e+01  5.47846e+00 -2.29559e+00
 4.04499e-02 -9.88876e+01  5.47773e+00 -2.29355e+00
 4.07984e-02 -9.80430e+01  5.47700e+00 -2.29149e+00
 4.11499e-02 -9.72056e+01  5.47625e+00 -2.28941e+00
 4.15044e-02 -9.63754e+01  5.47548e+00 -2.28732e+00
 4.18619e-02 -9.55522e+01  5.47471e+00 -2.28521e+00
 4.22226e-02 -9.47361e+01  5.47393e+00 -2.28309e+00
 4.25863e-02 -9.39269e+01  5.47313e+00 -2.28095e+00
 4.29532e-02 -9.31247e+01  5.47232e+00 -2.27879e+00
 4.33232e-02 -9.23293e+01  5.47150e+00 -2.27662e+00
 4.36964e-02 -9.15407e+01  5.47067e+00 -2.27443e+00
 4.40729e-02 -9.07588e+01  5.46983e+00 -2.27222e+00
 4.44525e-02 -8.99836e+01  5.46897e+00 -2.27000e+00
 4.48355e-02 -8.92151e+01  5.46810e+00 -2.26776e+00
 4.52217e-02 -8.84531e+01  5.46722e+00 -2.26550e+00
 4.56113e-02 -8.76976e+01  5.46632e+00 -2.26323e+00
 4.60042e-02 -8.69485e+01  5.46541e+00 -2.26094e+00
 4.64005e-02 -8.62059e+01  5.46449e+00 -2.25863e+00
 4.68003e-02 -8.54696e+01  5.46355e+00 -2.25630e+00
 4.72034e-02 -8.47396e+01  5.46260e+00 -2.25396e+00
 4.76101e-02 -8.40158e+01  5.46164e+00 -2.25160e+00
 4.80202e-02 -8.32982e+01  5.46066e+00 -2.24922e+00
 4.84339e-02 -8.25867e+01  5.45966e+00 -2.24682e+00
 4.88512e-02 -8.18814e+01  5.45866e+00 -2.24441e+00
 4.92720e-02 -8.11820e+01  5.45763e+00 -2.24197e+00
 4.96965e-02 -8.04886e+01  5.45660e+00 -2.23952e+00
 5.01246e-02 -7.98011e+01  5.45554e+00 -2.23705e+00
 5.05564e-02 -7.91195e+01  5.45447e+00 -2.23457e+00
 5.09919e-02 -7.84438e+01  5.45339e+00 -2.23206e+00
 5.14312e-02 -7.77738e+01  5.45229e+00 -2.22953e+00
 5.18743e-02 -7.71095e+01  5.45117e+00 -2.22699e+00
 5.23212e-02 -7.64509e+01  5.45004e+00 -2.22443e+00
 5.27719e-02 -7.57979e+01  5.44889e+00 -2.22185e+00
 5.32265e-02 -7.51505e+01  5.44773e+00 -2.21925e+00
 5.36851e-02 -7.45086e+01  5.44655e+00 -2.21663e+00
 5.41475e-02 -7.38722e+01  5.44535e+00 -2.21399e+00
 5.46140e-02 -7.32413e+01  5.44413e+00 -2.21133e+00
 5.50845e-02 -7.26157e+01  5.44290e+00 -2.20865e+00
 5.55590e-02 -7.19955e+01  5.44165e+00 -2.20595e+00
 5.60377e-02 -7.13806e+01  5.44038e+00 -2.20323e+00
 5.65204e-02 -7.07709e+01  5.43909e+00 -2.20049e+00
 5.70073e-02 -7.01664e+01  5.43778e+00 -2.19774e+00
 5.74984e-02 -6.95671e+01  5.43646e+00 -2.19496e+00
 5.79938e-02 -6.89729e+01  5.43512e+00 -2.19216e+00
 5.84934e-02 -6.83838e+01  5.43375e+00 -2.18934e+00
 5.89973e-02 -6.77997e+01  5.43237e+00 -2.18650e+00
 5.95055e-02 -6.72206e+01  5.43097e+00 -2.18364e+00
 6.00182e-02 -6.66465e+01  5.42955e+00 -2.18076e+00
 6.05352e-02 -6.60773e+01  5.42811e+00 -2.17786e+00
 6.10567e-02 -6.55129e+01  5.42664e+00 -2.17494e+00
 6.15827e-02 -6.49533e+01  5.42516e+00 -2.17200e+00
 6.21132e-02 -6.43986e+01  5.42366e+00 -2.16903e+00
 6.26483e-02 -6.38485e+01  5.42213e+00 -2.16605e+00
 6.31880e-02 -6.33032e+01  5.42059e+00 -2.16304e+00
 6.37323e-02 -6.27625e+01  5.41902e+00 -2.16001e+00
 6.42814e-02 -6.22264e+01  5.41743e+00 -2.15696e+00
 6.48351e-02 -6.16949e+01  5.41582e+00 -2.15389e+00
 6.53937e-02 -6.11680e+01  5.41419e+00 -2.15080e+00
 6.59570e-02 -6.06455e+01  5.41253e+00 -2.14768e+00
 6.65252e-02 -6.01276e+01  5.41085e+00 -2.14455e+00
 6.70983e-02 -5.96140e+01  5.40915e+00 -2.14139e+00
 6.76764e-02 -5.91048e+01  5.40743e+00 -2.13821e+00
 6.82594e-02 -5.86000e+01  5.40568e+00 -2.13500e+00
 6.88474e-02 -5.80995e+01  5.40390e+00 -2.13178e+00
 6.94405e-02 -5.76032e+01  5.40211e+00 -2.12853e+00
 7.00387e-02 -5.71112e+01  5.40028e+00 -2.12525e+00
 7.06421e-02 -5.66234e+01  5.39844e+00 -2.12196e+00
 7.12507e-02 -5.61398e+01  5.39657e+00 -2.11864e+00
 7.18645e-02 -5.56603e+01  5.39467e+00 -2.11530e+00
 7.24836e-02 -5.51849e+01  5.39275e+00 -2.11194e+00
 7.31080e-02 -5.47136e+01  5.39080e+00 -2.10855e+00
 7.37378e-02 -5.42462e+01  5.38882e+00 -2.10514e+00
 7.43731e-02 -5.37829e+01  5.38682e+00 -2.10171e+00
 7.50138e-02 -5.33236e+01  5.38479e+00 -2.09825e+00
 7.56600e-02 -5.28681e+01  5.38274e+00 -2.09477e+00
 7.63118e-02 -5.24166e+01  5.38065e+00 -2.09126e+00
 7.69692e-02 -5.19689e+01  5.37854e+00 -2.08773e+00
 7.76323e-02 -5.15250e+01  5.37640e+00 -2.08418e+00
 7.83010e-02 -5.10849e+01  5.37424e+00 -2.08060e+00
 7.89756e-02 -5.06486e+01  5.37204e+00 -2.07700e+00
 7.96559e-02 -5.02160e+01  5.36982e+00 -2.07338e+00
 8.03422e-02 -4.97871e+01  5.36757e+00 -2.06973e+00
 8.10343e-02 -4.93618e+01  5.36528e+00 -2.06605e+00
 8.17324e-02 -4.89402e+01  5.36297e+00 -2.06235e+00
 8.24365e-02 -4.85222e+01  5.36063e+00 -2.05863e+00
 8.31466e-02 -4.81078e+01  5.35825e+00 -2.05488e+00
 8.38629e-02 -4.76969e+01  5.35585e+00 -2.05110e+00
 8.45854e-02 -4.72895e+01  5.35341e+00 -2.04731e+00
 8.53141e-02 -4.68856e+01  5.35095e+00 -2.04348e+00
 8.60490e-02 -4.64851e+01  5.34845e+00 -2.03963e+00
 8.67903e-02 -4.60881e+01  5.34592e+00 -2.03576e+00
 8.75380e-02 -4.56944e+01  5.34336e+00 -2.03186e+00
 8.82921e-02 -4.53042e+01  5.34076e+00 -2.02793e+00
 8.90527e-02 -4.49172e+01  5.33813e+00 -2.02398e+00
 8.98199e-02 -4.45336e+01  5.33547e+00 -2.02000e+00
 9.05937e-02 -4.41532e+01  5.33278e+00 -2.01600e+00
 9.13741e-02 -4.37761e+01  5.33005e+00 -2.01197e+00
 9.21613e-02 -4.34022e+01  5.32729e+00 -2.00792e+00
 9.29552e-02 -4.30315e+01  5.32449e+00 -2.00384e+00
 9.37560e-02 -4.26639e+01  5.32166e+00 -1.99973e+00
 9.45637e-02 -4.22995e+01  5.31879e+00 -1.99560e+00
 9.53784e-02 -4.19382e+01  5.31589e+00 -1.99144e+00
 9.62000e-02 -4.15800e+01  5.31295e+00 -1.98725e+00
 9.70288e-02 -4.12249e+01  5.30997e+00 -1.98304e+00
 9.78646e-02 -4.08728e+01  5.30696e+00 -1.97880e+00
 9.87077e-02 -4.05237e+01  5.30391e+00 -1.97454e+00
 9.95581e-02 -4.01776e+01  5.30082e+00 -1.97025e+00
 1.00416e-01 -3.98344e+01  5.29770e+00 -1.96593e+00
 1.01281e-01 -3.94942e+01  5.29454e+00 -1.96158e+00
 1.02153e-01 -3.91568e+01  5.29134e+00 -1.95721e+00
 1.03033e-01 -3.88224e+01  5.28810e+00 -1.95281e+00
 1.03921e-01 -3.84908e+01  5.28483e+00 -1.94838e+00
 1.04816e-01 -3.81620e+01  5.28151e+00 -1.94393e+00
 1.05719e-01 -3.78361e+01  5.27815e+00 -1.93945e+00
 1.06630e-01 -3.75129e+01  5.27476e+00 -1.93494e+00
 1.07548e-01 -3.71925e+01  5.27132e+00 -1.93040e+00
 1.08475e-01 -3.68749e+01  5.26785e+00 -1.92584e+00
 1.09409e-01 -3.65599e+01  5.26433e+00 -1.92125e+00
 1.10352e-01 -3.62476e+01  5.26077e+00 -1.91663e+00
 1.11303e-01 -3.59380e+01  5.25717e+00 -1.91199e+00
 1.12262e-01 -3.56311e+01  5.25353e+00 -1.90731e+00
 1.13229e-01 -3.53268e+01  5.24985e+00 -1.90261e+00
 1.14204e-01 -3.50250e+01  5.24613e+00 -1.89788e+00
 1.15188e-01 -3.47259e+01  5.24236e+00 -1.89313e+00
 1.16180e-01 -3.44293e+01  5.23855e+00 -1.88834e+00
 1.17181e-01 -3.41352e+01  5.23469e+00 -1.88353e+00
 1.18191e-01 -3.38436e+01  5.23080e+00 -1.87869e+00
 1.19209e-01 -3.35546e+01  5.22685e+00 -1.87382e+00
 1.20236e-01 -3.32680e+01  5.22287e+00 -1.86893e+00
 1.21272e-01 -3.29838e+01  5.21884e+00 -1.86401e+00
 1.22316e-01 -3.27021e+01  5.21476e+00 -1.85905e+00
 1.23370e-01 -3.24228e+01  5.21064e+00 -1.85407e+00
 1.24433e-01 -3.21459e+01  5.20648e+00 -1.84907e+00
 1.25505e-01 -3.18713e+01  5.20227e+00 -1.84403e+00
 1.26586e-01 -3.15991e+01  5.19801e+00 -1.83897e+00
 1.27676e-01 -3.13292e+01  5.19370e+00 -1.83388e+00
 1.28776e-01 -3.10616e+01  5.18935e+00 -1.82876e+00
 1.29886e-01 -3.07963e+01  5.18496e+00 -1.82361e+00
 1.31005e-01 -3.05333e+01  5.18051e+00 -1.81843e+00
 1.32133e-01 -3.02725e+01  5.17602e+00 -1.81323e+00
 1.33271e-01 -3.00139e+01  5.17148e+00 -1.80799e+00
 1.34420e-01 -2.97576e+01  5.16689e+00 -1.80273e+00
 1.35578e-01 -2.95034e+01  5.16226e+00 -1.79745e+00
 1.36746e-01 -2.92514e+01  5.15757e+00 -1.79213e+00
 1.37924e-01 -2.90016e+01  5.15284e+00 -1.78678e+00
 1.39112e-01 -2.87539e+01  5.14806e+00 -1.78141e+00
 1.40310e-01 -2.85083e+01  5.14322e+00 -1.77601e+00
 1.41519e-01 -2.82648e+01  5.13834e+00 -1.77058e+00
 1.42738e-01 -2.80234e+01  5.13341e+00 -1.76512e+00
 1.43968e-01 -2.77840e+01  5.12843e+00 -1.75964e+00
 1.45208e-01 -2.75467e+01  5.12340e+00 -1.75413e+00
 1.46459e-01 -2.73114e+01  5.11832e+00 -1.74859e+00
 1.47721e-01 -2.70781e+01  5.11318e+00 -1.74302e+00
 1.48993e-01 -2.68469e+01  5.10800e+00 -1.73742e+00
 1.50277e-01 -2.66176e+01  5.10277e+00 -1.73180e+00
 1.51571e-01 -2.63902e+01  5.09748e+00 -1.72615e+00
 1.52877e-01 -2.61648e+01  5.09214e+00 -1.72047e+00
 1.54194e-01 -2.59413e+01  5.08675e+00 -1.71476e+00
 1.55522e-01 -2.57198e+01  5.08131e+00 -1.70903e+00
 1.56862e-01 -2.55001e+01  5.07582e+00 -1.70327e+00
 1.58214e-01 -2.52823e+01  5.07027e+00 -1.69748e+00
 1.59577e-01 -2.50663e+01  5.06467e+00 -1.69166e+00
 1.60951e-01 -2.48522e+01  5.05902e+00 -1.68582e+00
 1.62338e-01 -2.46400e+01  5.05332e+00 -1.67995e+00
 1.63736e-01 -2.44295e+01  5.04756e+00 -1.67405e+00
 1.65147e-01 -2.42209e+01  5.04175e+00 -1.66813e+00
 1.66570e-01 -2.40140e+01  5.03588e+00 -1.66218e+00
 1.68004e-01 -2.38089e+01  5.02997e+00 -1.65620e+00
 1.69452e-01 -2.36055e+01  5.02400e+00 -1.65019e+00
 1.70912e-01 -2.34039e+01  5.01797e+00 -1.64416e+00
